-.12437540e-1,.5752791811,.2649797449
.593433e-4,.6242587724,.1567830508
.15180753e-2,.6691152817,.3006304835e-1
-.131823252e-1,.7066176971,-.1261274712
.17383756e-1,.5274757350,.1329961151
.255494766e-1,.5719712186,.1624424444e-1
.205953404e-1,.6102494595,-.1246093539
-.49177338e-2,.6365143277,-.3075159736
-.731390772e-1,.6302902597,-.5941148437
-.12437540e-1,.5752791811,.2649797449
.593432e-4,.6242587727,.1567830516
.15180753e-2,.6691152815,.3006304811e-1
-.131823252e-1,.7066176971,-.1261274712
-.2414985345,.6380543240,-.4610580146
-.772082346e-1,.6739581483,-.1427193524
.482949558e-1,.6763205098,.8908822483e-1
.1524238351,.6625046110,.2846273303
-.784535606e-1,.5989220525,-.3349823906
.325952893e-1,.6171478404,-.1244963465
.1255807528,.6196729540,.4714309809e-1
.2065627125,.6126835796,.1975963775
.890877261e-1,.5543244357,-.2057750706
.1523321138,.5608895070,-.8792847951e-1
.2096312565,.5623011955,.1774392512e-1
.2622269615,.5598498216,.1148889667
.3109122735,.5543244354,.2057750725
.2616100665,.5036722566,-.7078218369e-1
.2816734175,.5044089648,-.3376820057e-1
.3011300005,.5046253105,.2081723802e-2
.3200231255,.5043668815,.3689557933e-1
.3383899315,.5036722564,.7078218105e-1
-.1237315635,.7017041720,-.4248290640
.596968277e-1,.7345147835,-.7431610807e-1
.1960700135,.7295526823,.1779202950
.3070929428,.7067532761,.3914324144
-.414985335e-1,.6380543237,-.4610580139
.1227917658,.6739581481,-.1427193522
.2482949558,.6763205100,.8908822551e-1
.3524238351,.6625046110,.2846273303
.4414985335,.6380543235,.4610580141
.1215464404,.5989220518,-.3349823908
.2325952898,.6171478399,-.1244963467
.3255807530,.6196729539,.4714309834e-1
.4065627125,.6126835798,.1975963778
.4784535585,.5989220522,.3349823900
.2890877257,.5543244353,-.2057750725
.3523321137,.5608895071,-.8792847920e-1
.4096312565,.5623011953,.1774392464e-1
.4622269605,.5598498220,.1148889669
.5109122735,.5543244355,.2057750725
.4616100655,.5036722565,-.7078218536e-1
.4816734175,.5044089650,-.3376820055e-1
.5011300005,.5046253097,.2081721810e-2
.5200231255,.5043668815,.3689557933e-1
-.784535606e-1,.5989220523,-.3349823910
.325952893e-1,.6171478404,-.1244963465
.1255807528,.6196729540,.4714309809e-1
.2065627125,.6126835796,.1975963775
.890877262e-1,.5543244355,-.2057750710
.1523321136,.5608895075,-.8792847809e-1
.2096312565,.5623011955,.1774392512e-1
.2622269615,.5598498221,.1148889679
.3109122735,.5543244354,.2057750725
.2616100665,.5036722569,-.7078218286e-1
.2816734175,.5044089648,-.3376820057e-1
.3011300005,.5046253102,.2081723055e-2
.3200231255,.5043668817,.3689557979e-1
.3383899315,.5036722565,.7078218124e-1
