[.000151470978839163, .638015897286002, .639982663505602, .405577790253436, .1477480626, .402711624581534, 1.421599239, .001791354503, -.000149584208319897]
[.000149356014611524, .637612983000977, .640387267546339, .406084058078018, .1474921453, .402204638779925, 1.421342894, .002424639437, -.00014590597706976]
[8.05497457280202e-005, .637159733323067, .640846725708323, .406569587443284, .1472467204, .401713479820362, 1.421094541, .003035071924, -7.47943361921743e-005]
[-7.17219759936993e-005, .636673896150133, .641363942074085, .40699079865166, .1470338142, .401257710542156, 1.420864075, .003583187736, 8.21130011303683e-005]
[-.000306904706071198, .636186159842971, .641908082134927, .407309673284521, .1468726397, .400875246116216, 1.420670670, .00402152782, .000323936738785613]
[-.000630472941536508, .635710307609449, .64245066721139, .40750193133232, .1467754652, .400607039001943, 1.420535040, .004309321044, .000654541949858589]
[-.0010398496005245, .635263120236394, .642953880373127, .407549665367281, .1467513388, .400495014044535, 1.420478389, .004409171363, .00106922070399373]
[-.00153575133629358, .63485613107611, .643388681896298, .40743741674348, .1468080732, .400574665850453, 1.420518669, .00428923246, .00156697148647178]
[-.00212023432613728, .634498969488567, .64373265508151, .407150413749308, .1469531366, .400875504114795, 1.420670801, .003921828575, .00214871360575919]
[-.00279351645585668, .634201104122726, .643976937560589, .406676375209255, .1471927426, .401409316056611, 1.420940737, .003291917916, .00281495447286928]
[-.00355963303964857, .633967789634225, .644126292216867, .406003480444304, .1475328765, .402176796036497, 1.421328815, .002391680035, .00357110249796722]
[-.00441694695118777, .633801506833032, .64419151166708, .405130532482445, .1479741585, .403164497273192, 1.421828216, .001228772315, .00441745315071673]
[-.00536306901422223, .633699249421904, .644186856807789, .404064179408217, .1485132478, .404353619734318, 1.422429408, -.0001809002048, .00535355958728045]
[-.00639348811753804, .63364694774908, .644130321381, .402827712300636, .1491383918, .405717252408328, 1.423118763, -.001805963549, .0063762970961847]
[-.00749837216530158, .633627659223512, .644035277036024, .401454793592525, .1498325930, .407226695670367, 1.423881747, -.003607446623, .00747649042232479]
[-.00867505947628522, .633608977400895, .643928327447835, .399989620301785, .1505735220, .408845073495269, 1.424699698, -.005534686503, .00865169089997819]
[-.0099196016997869, .633557227191472, .643838183045087, .398479698011507, .1513371675, .410530896244895, 1.425551632, -.007532070114, .00989784841691488]
[-.0112267240548656, .633439602013131, .643796999044944, .396973202284061, .1520991686, .412236599810084, 1.426413506, -.009539768151, .0112094717201027]
[-.0125901407148118, .633226404851832, .643838624384574, .395515743530411, .1528364510, .413911194016398, 1.427259555, -.01149740986, .0125799614139661]
[-.0140083527106304, .632886259816696, .643996996834317, .394149077030913, .1535278805, .41550901860913, 1.428066721, -.01335036006, .0140069523278425]
[-.01547462232462, .632394373498475, .644295495609931, .392913322393814, .1541531422, .416990354439255, 1.428814958, -.01504871302, .0154821693629235]
[-.0169878589416133, .631727699306711, .644750421481171, .391839268044329, .1546966369, .41833094798366, 1.429492035, -.01655805657, .0170025004949916]
[-.0185469243914497, .63086797439761, .645370526849753, .390951711441058, .1551457945, .419515782059718, 1.430090391, -.01785349258, .0185646103832563]
[-.0201484040885128, .629814543305677, .646149394773969, .390255983324256, .1554978972, .420546888306758, 1.430611071, -.0189329467, .0201635554828614]
[-.0217955230186453, .628571246437752, .647083133094417, .389743243679151, .1557574033, .421432717980431, 1.431058359, -.01980721656, .0218020457462477]
[-.0234931140206799, .627161460377063, .64815813302604, .389377760079339, .1559423871, .422197942241377, 1.431444727, -.02051405263, .0234860085197901]
[-.0252407106657638, .625624799890997, .649350355917019, .389109864235057, .1560779818, .422874913928154, 1.431786518, -.02110472273, .0252170888174494]
[-.0270465585559281, .624005161915325, .650630166148076, .388873351885859, .1561976943, .423514642601073, 1.432109491, -.02165249855, .0270062200778353]
[-.0289140207667723, .622354232561875, .651952170872031, .388598302029122, .1563369156, .424181437985664, 1.432446113, -.02224129363, .028859207133704]
[-.0308429640368295, .620733159791041, .653253431497967, .388207188035617, .1565348901, .42495706970118, 1.432837659, -.02297069608, .03077826254565]
[-.0328316548405277, .619206164333856, .654464491153411, .387620562791846, .1568318403, .425929626886839, 1.433328586, -.02394545332, .0327641878697029]
[-.0348817433509663, .617833094534161, .655522760713913, .386760144736695, .1572674099, .427183588974241, 1.433961510, -.02526734117, .0348218859346048]
[-.0369888983821685, .616679821572934, .656365655865587, .385547448534887, .1578813644, .428797363051423, 1.434775965, -.02703448954, .0369515806919597]
[-.0391497508981044, .615804128528707, .656944816891717, .383912822399861, .1587090253, .430834148356641, 1.435803780, -.02933003374, .0391557998621795]
