80.189,-0.52217,0.30478
112.34,-0.87576,0.36867
122.26,-1.1797,0.65726
114.05,-1.4057,1.2721
101.54,-1.6182,2.106
95.615,-1.9163,2.894
96.877,-2.3208,3.3591
98.832,-2.7063,3.3157
96.663,-2.8613,2.6822
91.829,-2.6479,1.4724
89.049,-2.132,-0.17032
90.427,-1.5612,-1.9443
93.516,-1.195,-3.4678
94.753,-1.1258,-4.4661
93.661,-1.2386,-4.9299
93.001,-1.3304,-5.0935
95.116,-1.2743,-5.2414
99.066,-1.0893,-5.5107
101.93,-0.87948,-5.8511
102.61,-0.72145,-6.1474
103.37,-0.60463,-6.359
107.02,-0.46116,-6.5459
113.05,-0.23905,-6.7817
117.81,0.050807,-7.0636
118.97,0.34695,-7.3133
119.03,0.59,-7.4593
122.84,0.76922,-7.5098
131.25,0.92544,-7.5423
138.87,1.1093,-7.6231
140.01,1.3334,-7.7379
136.53,1.567,-7.8082
137.32,1.7833,-7.7865
147.76,2.0112,-7.7381
161.1,2.3266,-7.82
164.11,2.7777,-8.1588
153.75,3.3163,-8.7374
145.2,3.8141,-9.4033
157.63,4.1616,-9.9949
188.63,4.3526,-10.461
205.33,4.4683,-10.861
167.59,4.5813,-11.251
65.4,4.6838,-11.61
-65.582,4.7141,-11.865
-168.19,4.6381,-11.992
-207,4.4874,-12.048
-191.66,4.3106,-12.085
-161.37,4.1059,-12.053
-148.9,3.8222,-11.811
-158.18,3.4319,-11.269
-171.71,2.9896,-10.501
-173.54,2.6042,-9.7166
-163.63,2.3512,-9.0968
-153.43,2.2143,-8.6589
-152.3,2.1134,-8.2649
-159.51,1.9823,-7.7532
-166.92,1.8217,-7.0671
-167.3,1.6907,-6.282
-160.56,1.6573,-5.5351
-153.86,1.7481,-4.93
-155.32,1.9258,-4.4819
-165.78,2.1039,-4.1289
-175.96,2.1988,-3.7951
-174.39,2.1933,-3.4645
-160.93,2.1584,-3.2015
-151.39,2.1923,-3.0833
-163.29,2.3138,-3.085
-192.88,2.4108,-3.031
-207.68,2.3163,-2.6902
-168.61,1.9596,-1.9602
-65.926,1.4478,-0.97543
65.131,0.98537,-0.024094
167.49,0.69742,0.66457
205.4,0.52812,1.0702
188.72,0.3126,1.3395
157.53,-0.055526,1.6145
144.77,-0.53146,1.9105
152.93,-0.9884,2.1519
162.85,-1.3605,2.2925
159.28,-1.7029,2.3747
145.13,-2.1113,2.4726
133.62,-2.5987,2.5995
131.63,-3.0675,2.6945
134.05,-3.4067,2.6969
132.18,-3.6086,2.6146
124.03,-3.7823,2.506
114.93,-4.0494,2.4034
110.12,-4.43,2.2702
109.08,-4.8273,2.0444
107.5,-5.1198,1.7177
102.89,-5.2668,1.3591
96.868,-5.3291,1.0533
92.346,-5.398,0.81954
90.017,-5.5099,0.59473
88.154,-5.6285,0.30023
85.14,-5.699,-0.078341
81.198,-5.7101,-0.47808
77.598,-5.7012,-0.8206
74.91,-5.7183,-1.08
72.513,-5.7717,-1.2867
69.582,-5.8427,-1.4723
66.025,-5.9203,-1.6289
62.351,-6.0165,-1.7316
58.921,-6.1358,-1.7943
55.619,-6.2373,-1.8743
52.148,-6.2464,-2.0067
48.428,-6.121,-2.1462
44.611,-5.9079,-2.2104
40.879,-5.7202,-2.2036
37.219,-5.6426,-2.2722
33.642,-5.6543,-2.5836
30.12,-5.6506,-3.1097
26.608,-5.5485,-3.5505
23.095,-5.3738,-3.5464
19.678,-5.2402,-3.037
16.6,-5.2361,-2.4302
14.186,-5.331,-2.3675
12.682,-5.3995,-3.2397
12.09,-5.3409,-4.8603
12.142,-5.1832,-6.5828
12.443,-5.0674,-7.7652
12.701,-5.1241,-8.1897
12.869,-5.3572,-8.1179
13.094,-5.6427,-7.9996
13.543,-5.8432,-8.1222
14.259,-5.9281,-8.4756
15.148,-5.9878,-8.8705
16.076,-6.1322,-9.1425
16.977,-6.3782,-9.2642
17.867,-6.6381,-9.3161
18.789,-6.8147,-9.3931
19.755,-6.8991,-9.5347
20.735,-6.9677,-9.7144
21.689,-7.085,-9.8724
22.598,-7.224,-9.9596
23.459,-7.294,-9.9675
24.268,-7.2424,-9.9294
25.005,-7.1152,-9.8914
25.647,-7.0056,-9.8762
26.184,-6.9579,-9.8686
26.624,-6.9383,-9.8333
26.984,-6.9,-9.7455
27.261,-6.8448,-9.5961
27.435,-6.7903,-9.3851
27.503,-6.6814,-9.1148
27.498,-6.3861,-8.8021
27.473,-5.8267,-8.4922
27.46,-5.1175,-8.2496
27.45,-4.5224,-8.1239
27.424,-4.2184,-8.114
27.372,-4.0865,-8.1589
27.269,-3.773,-8.1649
27.065,-3.0035,-8.0568
26.714,-1.8628,-7.8302
26.269,-0.75887,-7.5654
25.886,-0.090732,-7.3831
25.687,0.069179,-7.3542
25.606,-0.0089537,-7.4393
25.432,0.015005,-7.5251
25.066,0.26739,-7.5395
24.696,0.61589,-7.527
24.622,0.85407,-7.5871
24.861,0.90144,-7.7355
25.032,0.83933,-7.856
24.763,0.79525,-7.8306
24.209,0.82158,-7.7091
23.988,0.87658,-7.6906
24.454,0.89141,-7.8884
25.115,0.83853,-8.1417
25.048,0.74765,-8.1504
24.053,0.67648,-7.8483
23.205,0.66863,-7.5844
23.867,0.72141,-7.8011
25.888,0.77867,-8.452
26.971,0.75954,-8.7939
24.274,0.61528,-7.9074
17.054,0.37439,-5.5527
