-.2414985334,.6380543236,-.4610580146
-.2047611306,.6496892073,-.3867896081
-.1707794638,.6584868256,-.3200511207
-.1389598086,.6651374737,-.2588778525
-.1089147080,.6700843491,-.2020172509
-.803730224e-1,.6736323200,-.1486120345
-.531352851e-1,.6760017492,-.9804443083e-1
-.270491574e-1,.6773579652,-.4985142036e-1
-.19948755e-2,.6778286442,-.3675027519e-2
.221239011e-1,.6775146838,.4076861129e-1
.453861173e-1,.6764973218,.8370940507e-1
.678574509e-1,.6748429705,.1253369493
.895932256e-1,.6726066135,.1658100721
.1106405251,.6698342449,.2052636885
.1310397674,.6665646661,.2438138431
.1508258862,.6628308372,.2815615062
.1700292482,.6586609010,.3185954673
.1886763640,.6540789786,.3549945964
.2067904500,.6491057901,.3908296286
.2243918780,.6437591433,.4261646001
.2414985330,.6380543240,.4610580134
-.2334488703,.6362224044,-.4547945032
-.1974310846,.6474640654,-.3821590750
-.1640447730,.6560012932,-.3166863339
-.1327367243,.6624769575,-.2565476961
-.1031421525,.6673082290,-.2005646967
-.750039325e-1,.6707842562,-.1479245445
-.481318979e-1,.6731152315,-.9803816099e-1
-.223802179e-1,.6744595506,-.5046207911e-1
.23661287e-2,.6749399806,-.4852216041e-2
.261999145e-1,.6746538293,.3906505714e-1
.491973311e-1,.6736796466,.8151189247e-1
.714218869e-1,.6720817916,.1226718449
.929271713e-1,.6699136547,.1626989409
.1137588616,.6672199810,.2017241955
.1339562232,.6640385850,.2398604271
.1535532415,.6604016406,.2772058811
.1725794979,.6563366680,.3138470171
.1910608500,.6518672961,.3498606697
.2090199780,.6470138594,.3853157649
.2264768090,.6417938724,.4202747078
.2434488700,.6362224053,.4547945015
-.2253885288,.6343775086,-.4485282813
-.1900819147,.6452354586,-.3774992445
-.1572873735,.6535163930,-.3132812712
-.1264897328,.6598186628,-.2541734593
-.973458025e-1,.6645346565,-.1990678570
-.696119401e-1,.6679383947,-.1471944702
-.431069907e-1,.6702301989,-.9799205466e-1
-.176914612e-1,.6715617048,-.5103620034e-1
.67450304e-2,.6720508650,-.5996438682e-2
.302917546e-1,.6717914540,.3739079615e-1
.530221936e-1,.6708593648,.7933999728e-1
.749977171e-1,.6693169226,.1200287568
.962701971e-1,.6672159359,.1596063415
.1168839193,.6645999028,.1981998942
.1368770050,.6615056509,.2359190268
.1562824969,.6579645666,.2728592824
.1751291920,.6540035433,.3091048016
.1934422990,.6496457111,.3447303937
.2112439550,.6449110139,.3798031933
.2285536440,.6398166641,.4143839844
.2453885290,.6343775077,.4485282842
-.2173174965,.6325196142,-.4422591107
-.1827137886,.6430031734,-.3728105096
-.1505074344,.6510319181,-.3098363646
-.1202189606,.6571624440,-.2517554503
-.915257378e-1,.6617635469,-.1975269088
-.641970835e-1,.6650946948,-.1464218972
-.380605658e-1,.6673466486,-.9790611864e-1
-.129828634e-1,.6686644525,-.5157373682e-1
.111418731e-1,.6691613400,-.7107618101e-2
.343994786e-1,.6689276114,.3574591853e-1
.568607708e-1,.6680365363,.7719381811e-1
.785850088e-1,.6665484261,.1174077752
.996223716e-1,.6645135153,.1565323429
.1200157634,.6619740628,.1946908278
.1398021730,.6589659086,.2319896587
.1590137034,.6555196512,.2685216921
.1776783720,.6516615527,.3043687631
.1958207360,.6474142394,.3396036699
.2134623950,.6427972576,.3742917683
.2306223840,.6378275112,.4084922336
-.2092357560,.6306487044,-.4359867338
-.1753268683,.6407669995,-.3680932472
-.1437051207,.6485476701,-.3063520180
-.1139245344,.6545081535,-.2492939773
-.856820387e-1,.6589948065,-.1959420495
-.587594000e-1,.6622531140,-.1456069118
-.329926277e-1,.6644645785,-.9778035574e-1
-.82544007e-2,.6657678168,-.5207464355e-1
.155566997e-1,.6662714488,-.8185672158e-2
.385231435e-1,.6660623553,.3413052078e-1
.607131269e-1,.6652112216,.7507345312e-1
.821838328e-1,.6637763622,.1148089893
.1029837639,.6618064517,.1534770189
.1231544602,.6593425140,.1911970456
.1427317853,.6564194048,.2280723409
.1617469101,.6530669316,.2641930908
.1802270750,.6493107221,.2996388410
.1981961900,.6451728957,.3344803963
.2156753120,.6406725942,.3687813387
.2326830260,.6358264060,.4025992550
.2492357560,.6306487040,.4359867354
-.2011432898,.6287647581,-.4297108982
-.1679213081,.6385267307,-.3633478142
-.1368805937,.6460634466,-.3028286362
-.1076065769,.6518556435,-.2467893409
-.798147812e-1,.6562283442,-.1943134575
-.532989254e-1,.6594136099,-.1447495922
-.279031765e-1,.6615839786,-.9761477951e-1
-.35060481e-2,.6628718198,-.5253887022e-1
.199895565e-1,.6633812310,-.9230521834e-2
.426628087e-1,.6631957396,.3254470471e-1
.645793319e-1,.6623834785,.7297900404e-1
.857942606e-1,.6610007906,.1122324905
.1063544458,.6590948029,.1504404457
.1263000772,.6567053098,.1877186014
.1456659038,.6538661841,.2241670963
.1644821706,.6506064431,.2598734673
.1827753460,.6469510773,.2949149875
.2005686910,.6429216936,.3293604775
.2178827210,.6385370254,.3632717653
.2347355710,.6338133385,.3967048569
-.1930400811,.6268677535,-.4234313520
-.1604972598,.6362821640,-.3585745543
-.1300340122,.6435790496,-.2992666096
-.1012652098,.6492047649,-.2442418400
-.739240444e-1,.6534640688,-.1926413133
-.478156964e-1,.6565761358,-.1438500244
-.227922153e-1,.6587048447,-.9740938805e-1
.12622198e-2,.6599764816,-.5296636942e-1
.244404881e-1,.6604907282,-.1024208007e-1
.468185332e-1,.6603278162,.3098856944e-1
.684594509e-1,.6595533672,.7091057430e-1
.894163622e-1,.6582217744,.1096783804
.1097344876,.6563786282,.1474227034
.1294526815,.6540625035,.1842555484
.1486045889,.6513062923,.2202739450
.1672195363,.6481382222,.2555628070
.1853232220,.6445826437,.2901971453
.2029382630,.6406606479,.3242438137
.2200846340,.6363905539,.3577628963
.2367800150,.6317882993,.3908088375
.2530400820,.6268677532,.4234313536
-.1849261086,.6249576658,-.4171478398
-.1530548666,.6340331013,-.3537737878
-.1231655277,.6410942845,-.2956663068
-.949005508e-1,.6465553701,-.2416517595
-.680099009e-1,.6507018825,-.1909257983
-.423097460e-1,.6537406449,-.1429082847
-.176597435e-1,.6558271667,-.9716418370e-1
.60504302e-2,.6570818216,-.5335708558e-1
.289095416e-1,.6575999780,-.1122026168e-1
.509903774e-1,.6574586369,.2946221985e-1
.723535549e-1,.6567209451,.6886827359e-1
.930502125e-1,.6554393706,.1071467531
.1131239634,.6536579846,.1444238743
.1326123429,.6514141478,.1808079467
.1515479041,.6487397748,.2163929196
.1699590606,.6456623042,.2512611023
.1878707470,.6422054454,.2854852664
.2053049380,.6383897705,.3191303108
.2222810650,.6342331795,.3522545933
.2388163580,.6297512749,.3849110023
-.1768013527,.6230344699,-.4108601064
-.1455942668,.6317793403,-.3489458368
-.1162752900,.6386089492,-.2920281108
-.885127171e-1,.6439073074,-.2390193914
-.620724265e-1,.6479416902,-.1891670891
-.367811095e-1,.6509070884,-.1419244536
-.125057609e-1,.6529509327,-.9687917149e-1
.108586092e-1,.6541878565,-.5371097187e-1
.333967638e-1,.6547090189,-.1216498080e-1
.551784034e-1,.6545882516,.2796575813e-1
.762617130e-1,.6538862704,.6685220857e-1
.966958842e-1,.6526536414,.1046377140
.1165229461,.6509329312,.1414440442
.1357791312,.6487602952,.1773758532
.1544959113,.6461666770,.2125240456
.1727007969,.6431787252,.2469683439
.1904179620,.6398195082,.2807792992
.2076687410,.6361090750,.3140198718
.2244720270,.6320649026,.3467467046
.2408445920,.6277022544,.3790111494
.2568013530,.6230344693,.4108601091
-.1686657899,.6210981383,-.4045678934
-.1381155944,.6295206946,-.3440909786
-.1093634449,.6361228539,-.2883523661
-.821018223e-1,.6412604281,-.2363450107
-.561116932e-1,.6451833936,-.1873653603
-.312298190e-1,.6480754149,-.1408986086
-.73302673e-2,.6500761305,-.9655435310e-1
.156867853e-1,.6512946031,-.5402797099e-1
.379022038e-1,.6518178871,-.1307614688e-1
.593826731e-1,.6517167119,.2649929747e-1
.801839971e-1,.6510494005,.6486249459e-1
.1003534532,.6498646456,.1021513680
.1199315110,.6482035249,.1384832998
.1389531172,.6461009991,.1739593337
.1574486753,.6435870439,.2086673552
.1754447990,.6406875212,.2426845277
.1929649080,.6374248561,.2760791973
.2100297010,.6338185730,.3089124035
.2266575310,.6298857225,.3412390893
.2428647170,.6256412225,.3731090807
.2586657910,.6210981378,.4045678962
-.1605193971,.6191486420,-.3982709429
-.1306189763,.6272569709,-.3392094962
-.1024301335,.6336358044,-.2846394195
-.756679772e-1,.6386145815,-.2336288908
-.501277715e-1,.6424268932,-.1855207835
-.256559063e-1,.6452455712,-.1398308275
-.21332599e-2,.6472027441,-.9618972966e-1
